filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info 
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,214,12,63,[214],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,215,12,58,[215],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,216,12,51,[216],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,217,12,13,"[217, 218, 219, 220]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,236,12,54,[236],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,237,12,13,"[237, 238, 239, 240]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,252,12,13,"[252, 253, 254, 255]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,273,12,51,[273],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,277,12,55,[277],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,281,12,47,[281],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,285,12,56,[285],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,289,12,56,[289],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,296,12,51,[296],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,315,12,51,[315],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,329,12,51,[329],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,343,12,51,[343],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,373,12,61,[373],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,384,12,61,[384],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,409,12,60,[409],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,465,12,56,[465],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,489,12,32,[489],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,490,12,44,[490],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,491,12,60,[491],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,492,12,64,[492],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,493,12,64,[493],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,494,12,63,[494],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,495,12,14,"[495, 496, 497, 498]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,499,12,14,"[499, 500, 501, 502, 503]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,504,12,14,"[504, 505, 506, 507, 508]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,509,12,57,[509],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,510,12,60,[510],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,545,12,60,[545],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,546,12,64,[546],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,547,12,64,[547],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,548,12,63,[548],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,549,12,14,"[549, 550, 551, 552]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,553,12,14,"[553, 554, 555, 556, 557]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,558,12,14,"[558, 559, 560, 561, 562]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,583,12,13,"[583, 584, 585, 586]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,587,12,13,"[587, 588, 589, 590]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,596,12,52,[596],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,605,12,14,"[605, 606, 607, 608, 609]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,622,12,60,[622],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,633,12,86,[633],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,644,12,13,"[644, 645, 646, 647, 648]",https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
.\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,661,12,60,[661],https://bandit.readthedocs.io/en/1.8.3/plugins/b101_assert_used.html
